Date,Open,High,Low,Close,Volume,Adj Close,PE,PE_Rank,PEG,ROE,Asset_Type,Name,Is_Core,Is_Tech
2022-05-16,54.92088740668287,55.80718241396933,52.14382295527384,52.330928802490234,2371300,52.330928802490234,67.25,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-05-17,54.30047591776367,55.48220629952941,51.95671109886698,54.75347137451172,2092600,54.75347137451172,64.27,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-05-18,53.522505329925266,55.35418693758175,51.96656320249305,52.330928802490234,2627600,52.330928802490234,67.25,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-05-19,52.2718431447198,56.12231209101568,51.927169743998434,54.73377990722656,3749600,54.73377990722656,64.29,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-05-20,55.787490660257625,56.35865805741518,50.95224682528193,53.55205154418945,1847300,53.55205154418945,65.71,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-05-23,53.74900616365687,54.01489203294033,51.47417520202743,53.246768951416016,1355700,53.246768951416016,66.09,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-05-24,51.99610397207287,51.99610397207287,49.002387950046725,49.79021072387695,1242100,49.79021072387695,70.68,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-05-25,49.75081991943258,52.75438210119197,49.75081991943258,52.22260284423828,1802800,52.22260284423828,67.39,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-05-26,51.5234113140315,54.753471084692244,51.1787416762905,54.20199966430664,909200,54.20199966430664,64.93,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-05-27,54.9504290285017,57.274497985839844,54.88149509812451,57.274497985839844,1035000,57.274497985839844,61.44,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-05-31,57.92444792080492,58.6827248954077,55.65946684776477,56.52606964111328,1586200,56.52606964111328,62.26,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-06-01,56.77226447974049,57.70779746452873,53.82778639488589,54.586063385009766,1345000,54.586063385009766,64.47,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-06-02,54.58606398525419,58.85998649510225,54.34971639540701,58.377445220947266,1198400,58.377445220947266,60.28,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-06-03,56.555613121174744,57.16617240275038,54.57621380748294,54.80271530151367,882800,54.80271530151367,64.21,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-06-06,56.33895956213056,57.2548003316559,55.09814509575735,55.866268157958984,1184900,55.866268157958984,62.99,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-06-07,54.75347405150678,57.15632682178758,53.83763324260754,57.02830505371094,1091900,57.02830505371094,61.71,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-06-08,57.205563637383094,59.509936632541184,57.028303887246516,58.072166442871094,792500,58.072166442871094,60.6,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-06-09,57.65855900957372,58.219880298518476,54.77316878420353,54.82240676879883,862700,54.82240676879883,64.19,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-06-10,52.90209994296073,53.955808608416106,50.97193860818363,51.434783935546875,1291600,51.434783935546875,68.42,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-06-13,47.61385704899602,48.815283430700056,46.21547872511279,46.50106430053711,1553000,46.50106430053711,75.68,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-06-14,46.96390268874799,47.456290024050254,45.36856877422147,46.48136520385742,725800,46.48136520385742,75.71,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
